time="2023-09-25T20:15:36Z" level=info msg="Saving environment variables & parameters."
time="2023-09-25T20:15:36Z" level=info msg="Environment: {Home:/root Kubeconfig:/usr/tnf/kubeconfig/config ConfigurationPath:/usr/tnf/config/tnf_config.yml NonIntrusiveOnly:false LogLevel:info OfflineDB:/usr/offline-db AllowPreflightInsecure:false PfltDockerconfig:/usr/tnf/dockercfg/config.json IncludeWebFilesInOutputFolder:false OmitArtifactsZipFile:false}"
=== RUN   TestTest
[36mINFO   [0m[Sep 25 20:15:36.855][suite_test.go: 98] Log level set to: info                       
[38;5;10m• [2.178 seconds][0m
[38;5;243m------------------------------[0m
[0mplatform-alteration [0m[1mplatform-alteration-service-mesh-usage[0m [38;5;204m[extended, platform-alteration-service-mesh-usage, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:131[0m
  Istio is not installed
  [38;5;14m[SKIPPED][0m in [It] - /usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:176 [38;5;243m@ 09/25/23 20:17:31.016[0m
[38;5;14mS [SKIPPED] [0.003 seconds][0m
[0mplatform-alteration [38;5;14m[1m[It] platform-alteration-service-mesh-usage[0m [38;5;204m[extended, platform-alteration-service-mesh-usage, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:131[0m

  [38;5;14m[SKIPPED] No service mesh detected.[0m
  [38;5;14mIn [1m[It][0m[38;5;14m at: [1m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:176[0m [38;5;243m@ 09/25/23 20:17:31.016[0m
[38;5;243m------------------------------[0m
[0mplatform-alteration [0m[1mplatform-alteration-ocp-lifecycle[0m [38;5;204m[common, platform-alteration-ocp-lifecycle, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:137[0m
  [1mSTEP:[0m Testing the OCP Version for lifecycle status [38;5;243m@ 09/25/23 20:17:31.018[0m
  OCP Version 4.13.4 has been found to be in general availability
[38;5;10m• [0.001 seconds][0m
[38;5;243m------------------------------[0m
[0mplatform-alteration [0m[1mplatform-alteration-ocp-node-os-lifecycle[0m [38;5;204m[common, platform-alteration-ocp-node-os-lifecycle, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:145[0m
  [1mSTEP:[0m Testing the control-plane and workers in the cluster for Operating System compatibility [38;5;243m@ 09/25/23 20:17:31.019[0m
  {"CompliantObjectsOut":[{"ObjectType":"Node","ObjectFieldsKeys":["Reason For Compliance","Name","OS Image"],"ObjectFieldsValues":["Worker node has been found to be running a compatible OS","ip-10-0-146-178.ec2.internal","Red Hat Enterprise Linux CoreOS 413.92.202306141213-0 (Plow)"]},{"ObjectType":"Node","ObjectFieldsKeys":["Reason For Compliance","Name","OS Image"],"ObjectFieldsValues":["Worker node has been found to be running a compatible OS","ip-10-0-171-112.ec2.internal","Red Hat Enterprise Linux CoreOS 413.92.202306141213-0 (Plow)"]},{"ObjectType":"Node","ObjectFieldsKeys":["Reason For Compliance","Name","OS Image"],"ObjectFieldsValues":["Worker node has been found to be running a compatible OS","ip-10-0-138-139.ec2.internal","Red Hat Enterprise Linux CoreOS 413.92.202306141213-0 (Plow)"]}],"NonCompliantObjectsOut":null}
[38;5;10m• [0.012 seconds][0m
[38;5;243m------------------------------[0m
[0mplatform-alteration [0m[1mplatform-alteration-hugepages-2m-only[0m [38;5;204m[extended, platform-alteration-hugepages-2m-only, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:153[0m
  [38;5;14m[SKIPPED][0m in [It] - /usr/tnf/tnf-src/pkg/testhelper/testhelper.go:312 [38;5;243m@ 09/25/23 20:17:31.032[0m
[38;5;14mS [SKIPPED] [0.002 seconds][0m
[0mplatform-alteration [38;5;14m[1m[It] platform-alteration-hugepages-2m-only[0m [38;5;204m[extended, platform-alteration-hugepages-2m-only, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:153[0m

  [38;5;14m[SKIPPED] Test skipped because there are no []*provider.Pod to test, please check under test labels[0m
  [38;5;14mIn [1m[It][0m[38;5;14m at: [1m/usr/tnf/tnf-src/pkg/testhelper/testhelper.go:312[0m [38;5;243m@ 09/25/23 20:17:31.032[0m
[38;5;243m------------------------------[0m
[0mplatform-alteration [0m[1mplatform-alteration-hugepages-1g-only[0m [38;5;204m[faredge, platform-alteration-hugepages-1g-only, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:162[0m
  [38;5;14m[SKIPPED][0m in [It] - /usr/tnf/tnf-src/pkg/testhelper/testhelper.go:312 [38;5;243m@ 09/25/23 20:17:31.034[0m
[38;5;14mS [SKIPPED] [0.001 seconds][0m
[0mplatform-alteration [38;5;14m[1m[It] platform-alteration-hugepages-1g-only[0m [38;5;204m[faredge, platform-alteration-hugepages-1g-only, platform-alteration][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/platform/suite.go:162[0m

  [38;5;14m[SKIPPED] Test skipped because there are no []*provider.Pod to test, please check under test labels[0m
  [38;5;14mIn [1m[It][0m[38;5;14m at: [1m/usr/tnf/tnf-src/pkg/testhelper/testhelper.go:312[0m [38;5;243m@ 09/25/23 20:17:31.034[0m
[38;5;243m------------------------------[0m
[0mnetworking [0m[1mnetworking-icmpv4-connectivity[0m [38;5;204m[common, networking-icmpv4-connectivity, networking][0m
[38;5;243m/usr/tnf/tnf-src/cnf-certification-test/networking/suite.go:61[0m
  []
  [IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: registry-grpc pod: 31016e1b8d56e49130ef8a9610223142c0410b41c7e099d5fa08289afa99306 ns: test dstip: 10.128.3.88 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: registry-grpc pod: 8d909c07e3a111c5c13431161428fbe21dd20d47a9eaeb810974552c8b474f2 ns: test dstip: 10.131.0.174 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: registry-grpc pod: 9071e9f667a677160bccc213d83de973a3a4e7110899325c9760e4c919e9388 ns: test dstip: 10.131.0.88 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: address-space-controller pod: address-space-controller-56c797f9ff-8g8xm ns: test dstip: 10.129.2.119 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: registry-grpc pod: bbe7e6c1d75c4de2f47e2c825c930568e85f1134545e9d890a0c9f3d9187a4d ns: test dstip: 10.128.2.35 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: csi-addons-controller-manager-74c886cf9b-zprf4 ns: test dstip: 10.128.3.93 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-cephfsplugin-2kcsx ns: test dstip: 10.0.138.139 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-cephfsplugin-96crs ns: test dstip: 10.0.171.112 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-cephfsplugin-jx5hn ns: test dstip: 10.0.146.178 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-provisioner pod: csi-cephfsplugin-provisioner-7dc6567d6b-l84rz ns: test dstip: 10.129.3.43 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-provisioner pod: csi-cephfsplugin-provisioner-7dc6567d6b-tfdtv ns: test dstip: 10.131.0.164 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-rbdplugin-6tlz4 ns: test dstip: 10.0.171.112 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-rbdplugin-djrnz ns: test dstip: 10.0.138.139 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-driver-registrar pod: csi-rbdplugin-dkm96 ns: test dstip: 10.0.146.178 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-provisioner pod: csi-rbdplugin-provisioner-58fc6c8f5-q7vls ns: test dstip: 10.131.0.165 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: csi-provisioner pod: csi-rbdplugin-provisioner-58fc6c8f5-s8h4p ns: test dstip: 10.129.3.44 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: registry-grpc pod: d4681f98fc2b9661435ddd8f0e86b1bda8824ac566f8a600c90d1d1f4370706 ns: test dstip: 10.128.2.164 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: kube-rbac-proxy pod: devworkspace-webhook-server-f94455778-g7cw6 ns: test dstip: 10.128.3.102 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: security-profiles-operator pod: security-profiles-operator-webhook-d844fd745-2vvs5 ns: test dstip: 10.129.2.40 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: security-profiles-operator pod: security-profiles-operator-webhook-d844fd745-6ngkl ns: test dstip: 10.131.0.23 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: security-profiles-operator pod: security-profiles-operator-webhook-d844fd745-hvr8w ns: test dstip: 10.128.2.16 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-controller-manager-56f88bb95c-v5nfs ns: test dstip: 10.131.0.159 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-8p5c9 ns: test dstip: 10.130.0.87 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-ffnhh ns: test dstip: 10.128.0.76 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-hwzv5 ns: test dstip: 10.131.0.171 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-tfpzx ns: test dstip: 10.129.3.56 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-zcphj ns: test dstip: 10.129.0.86 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
   IPv4 ping test on network default from ( container: registry-grpc pod: 1d9ecea6bd177d0eecc89426d7658502fcab44c3e2bce4b3b1a40ed89fd444a ns: test  srcip: 10.128.3.34 ) to ( container: manager pod: self-node-remediation-ds-zr5xv ns: test dstip: 10.128.3.110 ) result: outcome: SUCCESS transmitted: 5 received: 5 errors: 0
  ]
